track_name,track_location,year,race_date,class_name,position,number,driver_name,mx_bike,source
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",450MX,21,141,Jeremy Medaglia,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1350/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",450MX,22,39,Robert Kiniry,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1350/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",450MX,23,63,Derek Anderson,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1350/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",450MX,24,548,Broc Schmelyun,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1350/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",450MX,25,535,Joey Peters,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1350/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",450MX,26,595,Evgeny Mikhaylov,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M1350/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",450MX,28,82,Robby Marshall,,https://americanmotocrossresults.com/xml/MX/events/M1350/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",450MX,29,41,Trey Canard,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M1350/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",450MX,30,621,Vann Martin,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1350/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",450MX,31,672,Seth Rarick,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M1350/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",450MX,32,731,Steve Roman,Suzuki RMZ 450,https://americanmotocrossresults.com/xml/MX/events/M1350/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",450MX,33,515,Michael Sottile,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M1350/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",450MX,34,869,Robert Lind,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1350/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",450MX,35,597,Mitchell Dougherty,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M1350/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",450MX,36,606,Ronnie Stewart,Suzuki RMZ 450,https://americanmotocrossresults.com/xml/MX/events/M1350/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",450MX,37,879,Augie Lieber,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1350/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",450MX,38,206,Travis Sewell,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1350/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",450MX,39,83,Austin Howell,Suzuki RMZ 450,https://americanmotocrossresults.com/xml/MX/events/M1350/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",450MX,40,26,Michael Byrne,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M1350/M1F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,1,17,Eli Tomac,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,2,77,Jeremy Martin,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,3,94,Ken Roczen,KTM 250,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,4,338,Zach Osborne,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,5,1,Blake Baggett,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,6,34,Justin Bogle,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,7,19,Will Hahn,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,8,25,Marvin Musquin,KTM 250,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,9,43,Cole Seely,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,10,40,Martin Davalos,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,11,38,Kyle Cunningham,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,12,175,Cooper Webb,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,13,36,Jessy Nelson,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,14,37,Alex Martin,Yamaha YZ 250,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,15,292,Adam Cianciarulo,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,16,21,Jason Anderson,Suzuki RMZ 250,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,17,50,Kyle Peters,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,18,127,Shane McElrath,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,19,317,Justin Hill,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,20,677,Matthew Bisceglia,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,21,44,Darryn Durham,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,22,613,James Decotis,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,23,244,Ryan Zimmer,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,24,157,Jacob Baumert,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,25,556,Brady Kiesel,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,26,874,Zack Williams,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,27,72,Dakota Tedder,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,28,712,Justin Starling,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,29,393,Daniel Herrlein,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,30,376,Chris Canning,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,31,140,Johnny Moore,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,32,736,Daniel Lippman,Suzuki RMZ 250,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,33,479,James Coen,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,34,509,Alex Nagy,KTM 250,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,36,683,Brandon Riehm,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,37,449,Dakota Kessler,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,38,761,William Clason,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
UNADILLA,"BERLIN, NY",2013,"AUGUST 10, 2013",250MX,39,266,Jesse Wentland,KTM 250,https://americanmotocrossresults.com/xml/MX/events/M1350/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,1,94,Ken Roczen,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,2,41,Trey Canard,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,3,5,Ryan Dungey,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,4,39,Ryan Sipes,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,5,29,Andrew Short,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,6,22,Chad Reed,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,7,3,Eli Tomac,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,8,33,Josh Grant,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,9,80,Fredrik Noren,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,10,44,Matthew Goerke,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,11,40,Weston Peick,Suzuki RMZ 450,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,12,24,Brett Metcalfe,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,13,48,Ben Lamay,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,14,92,Kellian Rusk,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,15,219,Shane Sewell,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,16,224,Heath Harrison,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,17,193,Chris Proscelle,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,18,606,Ronnie Stewart,Suzuki RMZ 450,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,19,531,Todd Krieg,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,20,693,Tucker Saye,Suzuki RMZ 450,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,21,131,Noah Mcconahy,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,22,570,Cody VanBuskirk,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,23,285,Tony Archer,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,24,526,Colton Aeck,Suzuki RMZ 450,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,25,796,Michael Bidus,Suzuki RMZ 450,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,26,314,Alex Ray,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,27,749,Gavin Kadlec,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,28,943,Nate Kohnke,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,29,918,Michael Akaydin,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,30,993,Austin Wagner,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,31,844,Dylan Narel,Suzuki RMZ 450,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,32,861,Eric Montreuil,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,33,546,Tylor Skodras,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,34,77,Jimmy Albertson,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,35,196,Trevor Whitmarsh,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,36,847,Jacob Blomfield,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,37,703,Justin Rando,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,38,12,Jacob Weimer,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,39,10,Justin Brayton,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,40,62,Mitchell Oldenburg,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M1455/M1F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,1,25,Marvin Musquin,KTM 250,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,2,43,Joseph Savatgy,KTM 250,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,3,50,Jessy Nelson,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,4,377,Christophe Pourcel,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,5,37,Cooper Webb,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,6,15,Dean Wilson,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,7,55,Alex Martin,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,8,19,Jeremy Martin,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,9,17,Jason Anderson,KTM 250,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,10,4,Blake Baggett,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,11,32,Justin Bogle,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,12,21,Cole Seely,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,13,87,Shane McElrath,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,14,188,Christopher Powell,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,15,425,Nick Gaines,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,16,142,Cole Martinez,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,17,71,Zachary Bell,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,18,202,Mike Stender,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,19,410,Jace Owen,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,20,353,Kody Kamm,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,21,874,Zack Williams,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,22,371,Dakota Alix,KTM 250,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,23,449,Dakota Kessler,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,24,56,James Decotis,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,25,812,Luke Vonlinger,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,26,479,James Coen,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,27,509,Alexander Nagy,Suzuki RMZ 250,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,28,253,John Short,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,29,683,Brandon Riehm,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,30,358,Warren Nelson,Suzuki RMZ 250,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,31,421,Vann Martin,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,32,343,Luke Renzland,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,33,99,Justin Starling,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,34,83,Dakota Tedder,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,35,16,Zach Osborne,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,37,78,Matthew Lemoine,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,38,70,Brady Kiesel,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,39,826,Matthew Burkeen,KTM 250,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
INDIANA,"CRAWFORDSVILLE, IN",,,,40,30,Kyle Cunningham,Honda CRF250R,https://americanmotocrossresults.com/xml/MX/events/M1455/M2F2PRESS.pdf
UTAH,"CITY, UT",2013,"AUGUST 17, 2013",450MX,1,2,Ryan Villopoto,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1355/M1F2PRESS.pdf
UTAH,"CITY, UT",2013,"AUGUST 17, 2013",450MX,2,1,Ryan Dungey,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M1355/M1F2PRESS.pdf
UTAH,"CITY, UT",2013,"AUGUST 17, 2013",450MX,3,41,Trey Canard,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M1355/M1F2PRESS.pdf
UTAH,"CITY, UT",2013,"AUGUST 17, 2013",450MX,4,46,Weston Peick,Suzuki RMZ 450,https://americanmotocrossresults.com/xml/MX/events/M1355/M1F2PRESS.pdf
UTAH,"CITY, UT",2013,"AUGUST 17, 2013",450MX,5,10,Justin Brayton,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1355/M1F2PRESS.pdf
UTAH,"CITY, UT",2013,"AUGUST 17, 2013",450MX,6,51,Justin Barcia,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M1355/M1F2PRESS.pdf
UTAH,"CITY, UT",2013,"AUGUST 17, 2013",450MX,7,12,Jake Weimer,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1355/M1F2PRESS.pdf
UTAH,"CITY, UT",2013,"AUGUST 17, 2013",450MX,8,49,Phil Nicoletti,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1355/M1F2PRESS.pdf
UTAH,"CITY, UT",2013,"AUGUST 17, 2013",450MX,9,62,Matthew Goerke,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M1355/M1F2PRESS.pdf
UTAH,"CITY, UT",2013,"AUGUST 17, 2013",450MX,10,57,Ben LaMay,Yamaha YZ,https://americanmotocrossresults.com/xml/MX/events/M1355/M1F2PRESS.pdf
UTAH,"CITY, UT",2013,"AUGUST 17, 2013",450MX,11,29,Andrew Short,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M1355/M1F2PRESS.pdf
UTAH,"CITY, UT",2013,"AUGUST 17, 2013",450MX,12,28,Tyla Rattray,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1355/M1F2PRESS.pdf
UTAH,"CITY, UT",2013,"AUGUST 17, 2013",450MX,13,35,Ryan Sipes,Suzuki RMZ 450,https://americanmotocrossresults.com/xml/MX/events/M1355/M1F2PRESS.pdf
UTAH,"CITY, UT",2013,"AUGUST 17, 2013",450MX,14,595,Evgeny Mikhaylov,KTM 450,https://americanmotocrossresults.com/xml/MX/events/M1355/M1F2PRESS.pdf
UTAH,"CITY, UT",2013,"AUGUST 17, 2013",450MX,15,27,Nicholas Wey,Kawasaki KX,https://americanmotocrossresults.com/xml/MX/events/M1355/M1F2PRESS.pdf
UTAH,"CITY, UT",2013,"AUGUST 17, 2013",450MX,16,32,Malcolm Stewart,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M1355/M1F2PRESS.pdf
UTAH,"CITY, UT",2013,"AUGUST 17, 2013",450MX,17,982,Akira Narita,Honda CRF450R,https://americanmotocrossresults.com/xml/MX/events/M1355/M1F2PRESS.pdf
